"","Date","StartDateTime","EndDateTime","Arena","Locale","SessionType","SessionGroup","Latitude","Longitude"
"5961",2015-03-18,2015-03-18 18:00:00,2015-03-18 19:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5962",2015-03-25,2015-03-25 18:00:00,2015-03-25 19:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5963",2015-01-23,2015-01-23 18:00:00,2015-01-23 19:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5964",2015-01-30,2015-01-30 18:00:00,2015-01-30 19:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5965",2015-02-06,2015-02-06 18:00:00,2015-02-06 19:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5966",2015-02-13,2015-02-13 18:00:00,2015-02-13 19:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5967",2015-02-20,2015-02-20 18:00:00,2015-02-20 19:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5968",2015-02-27,2015-02-27 18:00:00,2015-02-27 19:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5969",2015-03-06,2015-03-06 18:00:00,2015-03-06 19:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5970",2015-03-13,2015-03-13 18:00:00,2015-03-13 19:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5971",2015-03-20,2015-03-20 18:00:00,2015-03-20 19:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5972",2015-03-27,2015-03-27 18:00:00,2015-03-27 19:00:00,"Jack Purcell","Central","Public","General",45.415769,-75.689533
"5973",2015-01-26,2015-01-26 07:00:00,2015-01-26 08:30:00,"Kanata Wave","West","Lane","Lane",45.311241,-75.898782
"5974",2015-02-02,2015-02-02 07:00:00,2015-02-02 08:30:00,"Kanata Wave","West","Lane","Lane",45.311241,-75.898782
"5975",2015-02-09,2015-02-09 07:00:00,2015-02-09 08:30:00,"Kanata Wave","West","Lane","Lane",45.311241,-75.898782
"5976",2015-02-16,2015-02-16 07:00:00,2015-02-16 08:30:00,"Kanata Wave","West","Lane","Lane",45.311241,-75.898782
"5977",2015-02-23,2015-02-23 07:00:00,2015-02-23 08:30:00,"Kanata Wave","West","Lane","Lane",45.311241,-75.898782
"5978",2015-03-02,2015-03-02 07:00:00,2015-03-02 08:30:00,"Kanata Wave","West","Lane","Lane",45.311241,-75.898782
"5979",2015-03-09,2015-03-09 07:00:00,2015-03-09 08:30:00,"Kanata Wave","West","Lane","Lane",45.311241,-75.898782
"5980",2015-01-21,2015-01-21 07:00:00,2015-01-21 08:30:00,"Kanata Wave","West","Lane","Lane",45.311241,-75.898782
"5981",2015-01-28,2015-01-28 07:00:00,2015-01-28 08:30:00,"Kanata Wave","West","Lane","Lane",45.311241,-75.898782
"5982",2015-02-04,2015-02-04 07:00:00,2015-02-04 08:30:00,"Kanata Wave","West","Lane","Lane",45.311241,-75.898782
"5983",2015-02-11,2015-02-11 07:00:00,2015-02-11 08:30:00,"Kanata Wave","West","Lane","Lane",45.311241,-75.898782
"5984",2015-02-18,2015-02-18 07:00:00,2015-02-18 08:30:00,"Kanata Wave","West","Lane","Lane",45.311241,-75.898782
"5985",2015-02-25,2015-02-25 07:00:00,2015-02-25 08:30:00,"Kanata Wave","West","Lane","Lane",45.311241,-75.898782
"5986",2015-03-04,2015-03-04 07:00:00,2015-03-04 08:30:00,"Kanata Wave","West","Lane","Lane",45.311241,-75.898782
"5987",2015-03-11,2015-03-11 07:00:00,2015-03-11 08:30:00,"Kanata Wave","West","Lane","Lane",45.311241,-75.898782
"5988",2015-01-23,2015-01-23 07:00:00,2015-01-23 08:30:00,"Kanata Wave","West","Lane","Lane",45.311241,-75.898782
"5989",2015-01-30,2015-01-30 07:00:00,2015-01-30 08:30:00,"Kanata Wave","West","Lane","Lane",45.311241,-75.898782
"5990",2015-02-06,2015-02-06 07:00:00,2015-02-06 08:30:00,"Kanata Wave","West","Lane","Lane",45.311241,-75.898782
"5991",2015-02-13,2015-02-13 07:00:00,2015-02-13 08:30:00,"Kanata Wave","West","Lane","Lane",45.311241,-75.898782
"5992",2015-02-20,2015-02-20 07:00:00,2015-02-20 08:30:00,"Kanata Wave","West","Lane","Lane",45.311241,-75.898782
"5993",2015-02-27,2015-02-27 07:00:00,2015-02-27 08:30:00,"Kanata Wave","West","Lane","Lane",45.311241,-75.898782
"5994",2015-03-06,2015-03-06 07:00:00,2015-03-06 08:30:00,"Kanata Wave","West","Lane","Lane",45.311241,-75.898782
"5995",2015-03-13,2015-03-13 07:00:00,2015-03-13 08:30:00,"Kanata Wave","West","Lane","Lane",45.311241,-75.898782
"5996",2015-01-20,2015-01-20 08:00:00,2015-01-20 09:00:00,"Kanata Wave","West","Lane","Lane",45.311241,-75.898782
"5997",2015-01-27,2015-01-27 08:00:00,2015-01-27 09:00:00,"Kanata Wave","West","Lane","Lane",45.311241,-75.898782
"5998",2015-02-03,2015-02-03 08:00:00,2015-02-03 09:00:00,"Kanata Wave","West","Lane","Lane",45.311241,-75.898782
"5999",2015-02-10,2015-02-10 08:00:00,2015-02-10 09:00:00,"Kanata Wave","West","Lane","Lane",45.311241,-75.898782
"6000",2015-02-17,2015-02-17 08:00:00,2015-02-17 09:00:00,"Kanata Wave","West","Lane","Lane",45.311241,-75.898782
"6001",2015-02-24,2015-02-24 08:00:00,2015-02-24 09:00:00,"Kanata Wave","West","Lane","Lane",45.311241,-75.898782
"6002",2015-03-03,2015-03-03 08:00:00,2015-03-03 09:00:00,"Kanata Wave","West","Lane","Lane",45.311241,-75.898782
"6003",2015-03-10,2015-03-10 08:00:00,2015-03-10 09:00:00,"Kanata Wave","West","Lane","Lane",45.311241,-75.898782
"6004",2015-01-22,2015-01-22 08:00:00,2015-01-22 09:00:00,"Kanata Wave","West","Lane","Lane",45.311241,-75.898782
"6005",2015-01-29,2015-01-29 08:00:00,2015-01-29 09:00:00,"Kanata Wave","West","Lane","Lane",45.311241,-75.898782
"6006",2015-02-05,2015-02-05 08:00:00,2015-02-05 09:00:00,"Kanata Wave","West","Lane","Lane",45.311241,-75.898782
"6007",2015-02-12,2015-02-12 08:00:00,2015-02-12 09:00:00,"Kanata Wave","West","Lane","Lane",45.311241,-75.898782
"6008",2015-02-19,2015-02-19 08:00:00,2015-02-19 09:00:00,"Kanata Wave","West","Lane","Lane",45.311241,-75.898782
"6009",2015-02-26,2015-02-26 08:00:00,2015-02-26 09:00:00,"Kanata Wave","West","Lane","Lane",45.311241,-75.898782
"6010",2015-03-05,2015-03-05 08:00:00,2015-03-05 09:00:00,"Kanata Wave","West","Lane","Lane",45.311241,-75.898782
"6011",2015-03-12,2015-03-12 08:00:00,2015-03-12 09:00:00,"Kanata Wave","West","Lane","Lane",45.311241,-75.898782
"6012",2015-01-26,2015-01-26 20:30:00,2015-01-26 21:30:00,"Kanata Wave","West","Lane","Lane",45.311241,-75.898782
"6013",2015-02-02,2015-02-02 20:30:00,2015-02-02 21:30:00,"Kanata Wave","West","Lane","Lane",45.311241,-75.898782
"6014",2015-02-09,2015-02-09 20:30:00,2015-02-09 21:30:00,"Kanata Wave","West","Lane","Lane",45.311241,-75.898782
"6015",2015-02-16,2015-02-16 20:30:00,2015-02-16 21:30:00,"Kanata Wave","West","Lane","Lane",45.311241,-75.898782
"6016",2015-02-23,2015-02-23 20:30:00,2015-02-23 21:30:00,"Kanata Wave","West","Lane","Lane",45.311241,-75.898782
"6017",2015-03-02,2015-03-02 20:30:00,2015-03-02 21:30:00,"Kanata Wave","West","Lane","Lane",45.311241,-75.898782
"6018",2015-03-09,2015-03-09 20:30:00,2015-03-09 21:30:00,"Kanata Wave","West","Lane","Lane",45.311241,-75.898782
"6019",2015-01-20,2015-01-20 20:30:00,2015-01-20 21:30:00,"Kanata Wave","West","Lane","Lane",45.311241,-75.898782
"6020",2015-01-27,2015-01-27 20:30:00,2015-01-27 21:30:00,"Kanata Wave","West","Lane","Lane",45.311241,-75.898782
"6021",2015-02-03,2015-02-03 20:30:00,2015-02-03 21:30:00,"Kanata Wave","West","Lane","Lane",45.311241,-75.898782
"6022",2015-02-10,2015-02-10 20:30:00,2015-02-10 21:30:00,"Kanata Wave","West","Lane","Lane",45.311241,-75.898782
"6023",2015-02-17,2015-02-17 20:30:00,2015-02-17 21:30:00,"Kanata Wave","West","Lane","Lane",45.311241,-75.898782
"6024",2015-02-24,2015-02-24 20:30:00,2015-02-24 21:30:00,"Kanata Wave","West","Lane","Lane",45.311241,-75.898782
"6025",2015-03-03,2015-03-03 20:30:00,2015-03-03 21:30:00,"Kanata Wave","West","Lane","Lane",45.311241,-75.898782
"6026",2015-03-10,2015-03-10 20:30:00,2015-03-10 21:30:00,"Kanata Wave","West","Lane","Lane",45.311241,-75.898782
"6027",2015-01-21,2015-01-21 20:30:00,2015-01-21 21:30:00,"Kanata Wave","West","Lane","Lane",45.311241,-75.898782
"6028",2015-01-28,2015-01-28 20:30:00,2015-01-28 21:30:00,"Kanata Wave","West","Lane","Lane",45.311241,-75.898782
"6029",2015-02-04,2015-02-04 20:30:00,2015-02-04 21:30:00,"Kanata Wave","West","Lane","Lane",45.311241,-75.898782
"6030",2015-02-11,2015-02-11 20:30:00,2015-02-11 21:30:00,"Kanata Wave","West","Lane","Lane",45.311241,-75.898782
"6031",2015-02-18,2015-02-18 20:30:00,2015-02-18 21:30:00,"Kanata Wave","West","Lane","Lane",45.311241,-75.898782
"6032",2015-02-25,2015-02-25 20:30:00,2015-02-25 21:30:00,"Kanata Wave","West","Lane","Lane",45.311241,-75.898782
"6033",2015-03-04,2015-03-04 20:30:00,2015-03-04 21:30:00,"Kanata Wave","West","Lane","Lane",45.311241,-75.898782
"6034",2015-03-11,2015-03-11 20:30:00,2015-03-11 21:30:00,"Kanata Wave","West","Lane","Lane",45.311241,-75.898782
"6035",2015-01-22,2015-01-22 20:30:00,2015-01-22 21:30:00,"Kanata Wave","West","Lane","Lane",45.311241,-75.898782
"6036",2015-01-29,2015-01-29 20:30:00,2015-01-29 21:30:00,"Kanata Wave","West","Lane","Lane",45.311241,-75.898782
"6037",2015-02-05,2015-02-05 20:30:00,2015-02-05 21:30:00,"Kanata Wave","West","Lane","Lane",45.311241,-75.898782
"6038",2015-02-12,2015-02-12 20:30:00,2015-02-12 21:30:00,"Kanata Wave","West","Lane","Lane",45.311241,-75.898782
"6039",2015-02-19,2015-02-19 20:30:00,2015-02-19 21:30:00,"Kanata Wave","West","Lane","Lane",45.311241,-75.898782
"6040",2015-02-26,2015-02-26 20:30:00,2015-02-26 21:30:00,"Kanata Wave","West","Lane","Lane",45.311241,-75.898782
"6041",2015-03-05,2015-03-05 20:30:00,2015-03-05 21:30:00,"Kanata Wave","West","Lane","Lane",45.311241,-75.898782
"6042",2015-03-12,2015-03-12 20:30:00,2015-03-12 21:30:00,"Kanata Wave","West","Lane","Lane",45.311241,-75.898782
"6043",2015-01-26,2015-01-26 09:30:00,2015-01-26 11:00:00,"Kanata Wave","West","Preschool","Age Restricted",45.311241,-75.898782
"6044",2015-02-02,2015-02-02 09:30:00,2015-02-02 11:00:00,"Kanata Wave","West","Preschool","Age Restricted",45.311241,-75.898782
"6045",2015-02-09,2015-02-09 09:30:00,2015-02-09 11:00:00,"Kanata Wave","West","Preschool","Age Restricted",45.311241,-75.898782
"6046",2015-02-16,2015-02-16 09:30:00,2015-02-16 11:00:00,"Kanata Wave","West","Preschool","Age Restricted",45.311241,-75.898782
"6047",2015-02-23,2015-02-23 09:30:00,2015-02-23 11:00:00,"Kanata Wave","West","Preschool","Age Restricted",45.311241,-75.898782
"6048",2015-03-02,2015-03-02 09:30:00,2015-03-02 11:00:00,"Kanata Wave","West","Preschool","Age Restricted",45.311241,-75.898782
"6049",2015-03-09,2015-03-09 09:30:00,2015-03-09 11:00:00,"Kanata Wave","West","Preschool","Age Restricted",45.311241,-75.898782
"6050",2015-01-21,2015-01-21 09:30:00,2015-01-21 11:00:00,"Kanata Wave","West","Preschool","Age Restricted",45.311241,-75.898782
"6051",2015-01-28,2015-01-28 09:30:00,2015-01-28 11:00:00,"Kanata Wave","West","Preschool","Age Restricted",45.311241,-75.898782
"6052",2015-02-04,2015-02-04 09:30:00,2015-02-04 11:00:00,"Kanata Wave","West","Preschool","Age Restricted",45.311241,-75.898782
"6053",2015-02-11,2015-02-11 09:30:00,2015-02-11 11:00:00,"Kanata Wave","West","Preschool","Age Restricted",45.311241,-75.898782
"6054",2015-02-18,2015-02-18 09:30:00,2015-02-18 11:00:00,"Kanata Wave","West","Preschool","Age Restricted",45.311241,-75.898782
"6055",2015-02-25,2015-02-25 09:30:00,2015-02-25 11:00:00,"Kanata Wave","West","Preschool","Age Restricted",45.311241,-75.898782
"6056",2015-03-04,2015-03-04 09:30:00,2015-03-04 11:00:00,"Kanata Wave","West","Preschool","Age Restricted",45.311241,-75.898782
"6057",2015-03-11,2015-03-11 09:30:00,2015-03-11 11:00:00,"Kanata Wave","West","Preschool","Age Restricted",45.311241,-75.898782
"6058",2015-01-22,2015-01-22 09:30:00,2015-01-22 11:00:00,"Kanata Wave","West","Preschool","Age Restricted",45.311241,-75.898782
"6059",2015-01-29,2015-01-29 09:30:00,2015-01-29 11:00:00,"Kanata Wave","West","Preschool","Age Restricted",45.311241,-75.898782
"6060",2015-02-05,2015-02-05 09:30:00,2015-02-05 11:00:00,"Kanata Wave","West","Preschool","Age Restricted",45.311241,-75.898782
"6061",2015-02-12,2015-02-12 09:30:00,2015-02-12 11:00:00,"Kanata Wave","West","Preschool","Age Restricted",45.311241,-75.898782
"6062",2015-02-19,2015-02-19 09:30:00,2015-02-19 11:00:00,"Kanata Wave","West","Preschool","Age Restricted",45.311241,-75.898782
"6063",2015-02-26,2015-02-26 09:30:00,2015-02-26 11:00:00,"Kanata Wave","West","Preschool","Age Restricted",45.311241,-75.898782
"6064",2015-03-05,2015-03-05 09:30:00,2015-03-05 11:00:00,"Kanata Wave","West","Preschool","Age Restricted",45.311241,-75.898782
"6065",2015-03-12,2015-03-12 09:30:00,2015-03-12 11:00:00,"Kanata Wave","West","Preschool","Age Restricted",45.311241,-75.898782
"6066",2015-01-20,2015-01-20 13:00:00,2015-01-20 14:30:00,"Kanata Wave","West","Preschool","Age Restricted",45.311241,-75.898782
"6067",2015-01-27,2015-01-27 13:00:00,2015-01-27 14:30:00,"Kanata Wave","West","Preschool","Age Restricted",45.311241,-75.898782
"6068",2015-02-03,2015-02-03 13:00:00,2015-02-03 14:30:00,"Kanata Wave","West","Preschool","Age Restricted",45.311241,-75.898782
"6069",2015-02-10,2015-02-10 13:00:00,2015-02-10 14:30:00,"Kanata Wave","West","Preschool","Age Restricted",45.311241,-75.898782
"6070",2015-02-17,2015-02-17 13:00:00,2015-02-17 14:30:00,"Kanata Wave","West","Preschool","Age Restricted",45.311241,-75.898782
"6071",2015-02-24,2015-02-24 13:00:00,2015-02-24 14:30:00,"Kanata Wave","West","Preschool","Age Restricted",45.311241,-75.898782
"6072",2015-03-03,2015-03-03 13:00:00,2015-03-03 14:30:00,"Kanata Wave","West","Preschool","Age Restricted",45.311241,-75.898782
"6073",2015-03-10,2015-03-10 13:00:00,2015-03-10 14:30:00,"Kanata Wave","West","Preschool","Age Restricted",45.311241,-75.898782
"6074",2015-01-22,2015-01-22 13:00:00,2015-01-22 14:30:00,"Kanata Wave","West","Preschool","Age Restricted",45.311241,-75.898782
"6075",2015-01-29,2015-01-29 13:00:00,2015-01-29 14:30:00,"Kanata Wave","West","Preschool","Age Restricted",45.311241,-75.898782
"6076",2015-02-05,2015-02-05 13:00:00,2015-02-05 14:30:00,"Kanata Wave","West","Preschool","Age Restricted",45.311241,-75.898782
"6077",2015-02-12,2015-02-12 13:00:00,2015-02-12 14:30:00,"Kanata Wave","West","Preschool","Age Restricted",45.311241,-75.898782
"6078",2015-02-19,2015-02-19 13:00:00,2015-02-19 14:30:00,"Kanata Wave","West","Preschool","Age Restricted",45.311241,-75.898782
"6079",2015-02-26,2015-02-26 13:00:00,2015-02-26 14:30:00,"Kanata Wave","West","Preschool","Age Restricted",45.311241,-75.898782
"6080",2015-03-05,2015-03-05 13:00:00,2015-03-05 14:30:00,"Kanata Wave","West","Preschool","Age Restricted",45.311241,-75.898782
"6081",2015-03-12,2015-03-12 13:00:00,2015-03-12 14:30:00,"Kanata Wave","West","Preschool","Age Restricted",45.311241,-75.898782
"6082",2015-01-26,2015-01-26 11:00:00,2015-01-26 13:00:00,"Kanata Wave","West","Public","General",45.311241,-75.898782
"6083",2015-02-02,2015-02-02 11:00:00,2015-02-02 13:00:00,"Kanata Wave","West","Public","General",45.311241,-75.898782
"6084",2015-02-09,2015-02-09 11:00:00,2015-02-09 13:00:00,"Kanata Wave","West","Public","General",45.311241,-75.898782
"6085",2015-02-16,2015-02-16 11:00:00,2015-02-16 13:00:00,"Kanata Wave","West","Public","General",45.311241,-75.898782
"6086",2015-02-23,2015-02-23 11:00:00,2015-02-23 13:00:00,"Kanata Wave","West","Public","General",45.311241,-75.898782
"6087",2015-03-02,2015-03-02 11:00:00,2015-03-02 13:00:00,"Kanata Wave","West","Public","General",45.311241,-75.898782
"6088",2015-03-09,2015-03-09 11:00:00,2015-03-09 13:00:00,"Kanata Wave","West","Public","General",45.311241,-75.898782
"6089",2015-01-20,2015-01-20 11:00:00,2015-01-20 13:00:00,"Kanata Wave","West","Public","General",45.311241,-75.898782
"6090",2015-01-27,2015-01-27 11:00:00,2015-01-27 13:00:00,"Kanata Wave","West","Public","General",45.311241,-75.898782
"6091",2015-02-03,2015-02-03 11:00:00,2015-02-03 13:00:00,"Kanata Wave","West","Public","General",45.311241,-75.898782
"6092",2015-02-10,2015-02-10 11:00:00,2015-02-10 13:00:00,"Kanata Wave","West","Public","General",45.311241,-75.898782
"6093",2015-02-17,2015-02-17 11:00:00,2015-02-17 13:00:00,"Kanata Wave","West","Public","General",45.311241,-75.898782
"6094",2015-02-24,2015-02-24 11:00:00,2015-02-24 13:00:00,"Kanata Wave","West","Public","General",45.311241,-75.898782
"6095",2015-03-03,2015-03-03 11:00:00,2015-03-03 13:00:00,"Kanata Wave","West","Public","General",45.311241,-75.898782
"6096",2015-03-10,2015-03-10 11:00:00,2015-03-10 13:00:00,"Kanata Wave","West","Public","General",45.311241,-75.898782
"6097",2015-01-21,2015-01-21 11:00:00,2015-01-21 13:00:00,"Kanata Wave","West","Public","General",45.311241,-75.898782
"6098",2015-01-28,2015-01-28 11:00:00,2015-01-28 13:00:00,"Kanata Wave","West","Public","General",45.311241,-75.898782
"6099",2015-02-04,2015-02-04 11:00:00,2015-02-04 13:00:00,"Kanata Wave","West","Public","General",45.311241,-75.898782
"6100",2015-02-11,2015-02-11 11:00:00,2015-02-11 13:00:00,"Kanata Wave","West","Public","General",45.311241,-75.898782
"6101",2015-02-18,2015-02-18 11:00:00,2015-02-18 13:00:00,"Kanata Wave","West","Public","General",45.311241,-75.898782
"6102",2015-02-25,2015-02-25 11:00:00,2015-02-25 13:00:00,"Kanata Wave","West","Public","General",45.311241,-75.898782
"6103",2015-03-04,2015-03-04 11:00:00,2015-03-04 13:00:00,"Kanata Wave","West","Public","General",45.311241,-75.898782
"6104",2015-03-11,2015-03-11 11:00:00,2015-03-11 13:00:00,"Kanata Wave","West","Public","General",45.311241,-75.898782
"6105",2015-01-22,2015-01-22 11:00:00,2015-01-22 13:00:00,"Kanata Wave","West","Public","General",45.311241,-75.898782
"6106",2015-01-29,2015-01-29 11:00:00,2015-01-29 13:00:00,"Kanata Wave","West","Public","General",45.311241,-75.898782
"6107",2015-02-05,2015-02-05 11:00:00,2015-02-05 13:00:00,"Kanata Wave","West","Public","General",45.311241,-75.898782
"6108",2015-02-12,2015-02-12 11:00:00,2015-02-12 13:00:00,"Kanata Wave","West","Public","General",45.311241,-75.898782
"6109",2015-02-19,2015-02-19 11:00:00,2015-02-19 13:00:00,"Kanata Wave","West","Public","General",45.311241,-75.898782
"6110",2015-02-26,2015-02-26 11:00:00,2015-02-26 13:00:00,"Kanata Wave","West","Public","General",45.311241,-75.898782
"6111",2015-03-05,2015-03-05 11:00:00,2015-03-05 13:00:00,"Kanata Wave","West","Public","General",45.311241,-75.898782
"6112",2015-03-12,2015-03-12 11:00:00,2015-03-12 13:00:00,"Kanata Wave","West","Public","General",45.311241,-75.898782
"6113",2015-01-23,2015-01-23 11:00:00,2015-01-23 13:00:00,"Kanata Wave","West","Public","General",45.311241,-75.898782
"6114",2015-01-30,2015-01-30 11:00:00,2015-01-30 13:00:00,"Kanata Wave","West","Public","General",45.311241,-75.898782
"6115",2015-02-06,2015-02-06 11:00:00,2015-02-06 13:00:00,"Kanata Wave","West","Public","General",45.311241,-75.898782
"6116",2015-02-13,2015-02-13 11:00:00,2015-02-13 13:00:00,"Kanata Wave","West","Public","General",45.311241,-75.898782
"6117",2015-02-20,2015-02-20 11:00:00,2015-02-20 13:00:00,"Kanata Wave","West","Public","General",45.311241,-75.898782
"6118",2015-02-27,2015-02-27 11:00:00,2015-02-27 13:00:00,"Kanata Wave","West","Public","General",45.311241,-75.898782
"6119",2015-03-06,2015-03-06 11:00:00,2015-03-06 13:00:00,"Kanata Wave","West","Public","General",45.311241,-75.898782
"6120",2015-03-13,2015-03-13 11:00:00,2015-03-13 13:00:00,"Kanata Wave","West","Public","General",45.311241,-75.898782
